	-9.4493e-3	-0.4507	-0.555	0.1217	-0.1893	-1.2721e-2	0.216	0.4022	0.1545	-0.2395	0.2402
	0.3772	-0.2828	-0.3159	0.5104	-0.147	0.2753	-0.2451	-0.1338	-0.4477	-0.1346	0.3904	-0.4408	0.463	-0.4753	-0.2271	-0.4767	-1.5193e-2	0.1478	-0.2871	-0.3223	0.124	0.3542	-0.2468	0.1908	0.1132	3.3446e-2	-1.0098e-2	-4.7904e-2	-0.5172	0.3753	0.3837	0.1036	5.1708e-2	-0.1635	-8.67e-2	-0.3345	-0.2178	0.3317	5.4097e-2	-9.7396e-2	0.22	5.6171e-2	-0.3179	0.3924	-0.381	-0.2289	0.3329	0.2616	0.4385	-0.4764	0.4125	-2.2911e-2	-0.3441	-0.1765	0.3568	0.4272	-0.3826	5.2936e-3	-0.2669	0.3213	1.0622e-2	3.6538e-2	0.1273	-0.4776	-2.5668e-2	0.1871
	-7.3317e-3	-0.3921	5.5026e-2	0.2174	0.4674	-0.4043	-0.2582	0.3844	-0.4598	8.7205e-2	0.1341	-0.448	0.353	4.582e-2	0.1323	0.4987	-0.1746	-6.7605e-2	-0.1936	0.3174	-0.3519	-0.2075	-0.3912	-0.2313	0.2175	0.292	0.1968	-0.2986	-0.4513	0.4064	-6.4689e-2	0.4228	0.4147	0.1479	-0.4602	0.2999	3.9052e-2	9.2578e-2	-0.2487	0.331	-0.2009	-0.1053	0.4656	8.9736e-2	-0.444	0.1976	-7.5341e-2	-0.2577	-0.4651	0.2392	0.1601	0.4454	-0.12	-0.2335	0.5006	-0.2504	0.33	-5.8836e-2	2.7906e-2	0.3191	0.1973	0.3231	-6.418e-2	5.4941e-2	-0.3878	-0.1487
	-0.2373	3.9574e-3	4.4063e-2	-0.2306	0.5353	-0.1468	-0.1113	0.2519	0.3781	-0.1534	1.2855e-2	-0.1936	-0.2223	0.1784	9.4548e-2	-0.3162	4.3755e-2	0.1693	-0.4774	-7.754e-2	0.4371	0.4905	0.1888	-0.3432	-0.5188	4.8454e-3	5.0071e-2	0.2367	0.3529	-0.1559	4.9911e-2	0.2838	-0.4665	0.475	-4.3977e-2	0.2017	-0.2024	0.3357	0.2912	6.8643e-2	-0.5415	0.3418	0.1325	0.1362	-0.1914	-0.1299	0.3075	0.2092	0.51	0.2663	-3.1503e-2	0.4566	0.3507	-9.2028e-2	-6.5057e-3	-0.2876	-6.5887e-2	-0.4344	0.4142	0.1012	-0.3463	0.3948	-7.2471e-2	0.4707	-0.1439	-3.7114e-2
	0.1811	0.2411	-0.2104	0.1243	-0.4834	-0.508	-3.4235e-2	0.4053	-3.8263e-2	-0.5069	0.2951	0.1975	4.9507e-2	6.2907e-2	0.4417	0.1354	0.1606	4.0935e-2	0.3111	-0.248	-0.1973	-0.2814	-0.2022	2.0034e-2	-0.4257	0.2141	3.5998e-2	-0.5151	-0.1936	-6.4942e-2	0.114	0.2485	-0.4325	-0.4073	0.4385	-0.2879	0.2213	-0.2344	0.1622	-0.1124	8.2265e-3	-0.3571	-0.4989	-9.9393e-3	-0.3687	0.3324	0.164	3.6549e-3	-9.8038e-3	6.7448e-2	8.9233e-2	0.1935	-0.2012	9.1662e-2	0.3902	0.3028	-3.2287e-2	5.3721e-2	3.0212e-2	-0.2685	0.1988	-0.494	-0.4197	0.1762	-0.3807	-8.3256e-2
	0.46	0.1806	-0.5	-0.4365	-9.6432e-2	-0.4998	0.2801	-0.3043	-0.3665	-0.4569	-0.1225	-0.4027	-0.3933	-0.2456	0.3635	-4.3833e-2	0.2054	-0.2502	0.3899	-0.3671	-0.4149	4.1715e-2	-3.9264e-3	2.0514e-2	0.5041	-0.2748	0.2577	-0.4474	6.9423e-2	-0.2466	0.4282	0.4256	0.205	0.1559	7.591e-2	-5.3219e-2	-0.1271	-0.1896	0.1707	6.5341e-2	-6.6398e-3	0.3463	-0.2973	-0.3219	-0.3718	-0.4843	-0.2066	0.2933	0.2761	6.6667e-2	2.4538e-2	0.4401	0.3889	-1.9536e-2	-0.3705	-0.1633	-0.1958	-0.3295	-8.5855e-2	0.2256	0.3413	0.2147	-0.1998	-0.4162	-0.3938	4.8891e-2
	-0.1375	-0.3992	-0.374	-0.2894	0.463	-0.3162	-8.4827e-2	-0.2118	-0.3628	-0.3847	-5.0676e-3	0.3762	-0.4676	-0.1216	-0.3782	-0.3206	-0.1617	-0.3975	-0.3145	-0.5201	-0.4412	-0.3761	7.0276e-2	-0.4409	-0.2017	0.2385	-0.2382	0.1742	0.184	-0.4458	-0.32	-4.9104e-3	5.5516e-2	4.1443e-2	0.1304	0.4444	-2.4259e-2	8.8853e-2	-0.2925	0.4807	-6.2356e-2	2.7433e-2	-0.3989	0.4732	-0.4108	-0.2719	3.1911e-2	0.1251	0.1298	-0.471	0.2293	0.2101	-0.5366	0.1626	0.5176	-0.176	-0.3784	0.4451	-0.3861	-0.3089	-8.8006e-2	-0.3469	0.3362	0.2596	7.7473e-2	-1.878e-2
	0.1235	0.1614	0.1815	0.3762	-0.2736	-0.237	-0.4922	0.1132	0.2655	0.2154	-0.4867	0.4674	-0.1955	0.3796	4.9779e-2	4.4997e-2	-0.3955	2.542e-2	0.5184	-0.1396	-0.5061	-0.3358	6.9677e-2	-0.3593	-0.2071	0.3342	-3.0553e-2	0.3541	2.4748e-2	0.3425	0.1158	0.4497	-0.2523	0.1778	-0.1932	-0.3133	-0.1913	-1.5898e-2	0.2613	0.494	7.4418e-2	-0.37	-5.9099e-3	6.7919e-2	-0.2175	7.6634e-2	-0.152	0.2685	3.4212e-2	-0.3374	-1.0386e-5	-0.4096	9.0491e-2	-8.095e-2	-0.4658	0.1324	0.1531	-0.4779	9.6673e-2	-0.2048	-0.3578	0.3498	7.0059e-2	-0.3303	5.4156e-2	-2.1724e-2
	0.15	-0.2151	-0.108	0.4892	0.4909	-7.0329e-2	-4.9656e-2	-0.273	0.475	-0.1031	-0.2765	0.1769	7.1801e-2	-0.3786	5.7827e-2	-0.1602	0.2436	-0.2476	0.3241	0.1876	0.2243	5.0076e-2	0.3808	-2.8543e-3	0.2996	-0.3305	0.2261	-0.3928	8.8098e-2	-6.4585e-2	-0.1557	0.2389	0.3003	0.1522	-0.1399	-0.4956	-0.417	-5.2912e-2	0.1285	-0.4675	6.4986e-2	0.1585	-9.4387e-2	-0.1308	2.7363e-2	-2.3369e-2	-0.2237	-0.401	-0.3589	-0.2287	0.306	-0.4181	-0.4001	2.964e-2	-0.4132	-0.4793	-0.3047	-0.3344	-0.1865	0.2471	-0.2107	-0.1978	-0.3477	-0.473	-0.1925	-0.3537
	-0.1037	0.125	0.2487	-0.3298	0.1003	-0.3649	5.9312e-2	-0.1868	4.4811e-2	-0.2756	-0.4531	0.4955	5.0909e-2	0.3014	-0.351	-0.2981	0.2703	-0.1104	0.1896	6.4276e-2	0.4083	-0.2836	-0.168	-8.903e-3	-0.1779	-6.9507e-2	-0.4455	-0.2703	-0.4319	-0.1542	-0.2952	0.2668	-0.4213	-0.2472	-0.5292	0.2519	-0.1996	0.1873	-0.3528	0.2665	-0.5471	-0.3223	-0.1114	-0.4396	0.2635	-0.4328	1.8022e-2	0.2942	-0.1135	-0.1607	0.3558	0.1555	-5.5186e-3	-3.0117e-2	-0.1712	0.4633	0.3701	0.428	0.2705	0.3481	0.1314	-0.4555	0.262	8.3425e-2	0.1733	-0.2208
	-0.4335	0.2829	0.192	-9.8454e-2	0.5308	-0.439	0.2014	0.2657	0.5371	8.9961e-2	0.5089	-0.2733	-0.1848	-0.3747	0.293	3.6437e-2	0.3643	-0.4899	-0.2839	4.264e-2	0.4637	0.2157	0.3258	0.497	-0.2745	0.2738	-0.3022	-3.3399e-2	-0.2465	-0.3316	-0.1434	0.2703	-0.2106	-0.1823	-0.139	0.2824	0.4355	-9.6527e-3	-0.4324	-0.3445	-0.2139	-0.2928	0.2491	9.8393e-2	-0.4945	-0.2145	-8.7104e-2	0.3138	0.171	-0.2084	-0.169	-7.9829e-2	0.2289	0.2698	-0.4773	0.1624	-0.1195	0.1524	0.5278	5.3018e-2	0.3114	-8.898e-3	0.576	-0.4649	-0.2037	-0.1183
	0.4273	0.453	-0.198	-0.2061	0.4307	-0.2504	-5.4926e-2	0.4141	0.1479	0.4161	-0.3048	-0.3385	0.374	-0.386	-0.3736	-0.4703	-7.0611e-2	0.1835	0.3701	0.1145	0.4183	-0.4834	0.3348	-0.413	-0.4448	-0.1962	4.0151e-3	0.5005	0.3102	-0.1862	6.7513e-2	6.0684e-2	0.4191	-7.0202e-2	-4.1425e-2	-0.1109	0.4369	0.2624	-0.3355	0.2527	0.2848	1.7264e-2	-8.4269e-2	8.3272e-2	-0.4384	0.2794	-0.3117	0.337	-0.1262	-6.4314e-2	-0.2068	7.1134e-2	-9.5226e-2	0.311	-0.3492	4.5699e-2	0.4863	-0.4554	5.4706e-2	0.3925	-0.1276	0.1921	-6.0028e-3	-0.1129	0.3072	-0.2245
	0.2922	-0.3629	-0.4805	0.2473	0.1144	-2.2645e-2	0.1183	-0.2442	-0.4314	-0.2541	-0.3962	-0.4464	-0.3309	-0.3313	-0.4964	0.4688	0.331	0.4902	2.5947e-3	-0.3062	0.1662	0.472	7.3741e-2	0.3217	0.4379	-0.2967	-3.6129e-2	0.2412	-6.8195e-2	8.008e-2	-0.2905	0.3897	0.4612	-0.1653	0.396	-0.1101	-0.2298	0.3882	-0.292	-0.2476	0.15	0.197	-0.3632	0.4849	0.1187	-1.5594e-2	-0.3124	2.6703e-2	-0.1389	0.1183	1.703e-2	0.2774	-0.4441	-0.108	-0.3875	-0.4166	0.4841	-0.2392	0.4449	0.1267	0.4463	0.4729	0.3186	0.4903	-0.4898	-0.1592
	1.6397e-2	-5.3788e-2	0.2489	-0.2067	0.5626	-9.9409e-2	0.2328	6.8542e-2	0.3986	-0.3113	0.3601	-0.1797	7.4626e-2	0.4785	0.155	0.3161	0.4471	0.1052	9.6053e-3	0.2671	-0.3709	0.165	0.1202	0.2463	0.167	0.3579	0.1844	-0.1815	-0.2963	-0.4517	-0.292	0.1381	0.3444	-0.4907	-0.4584	0.2176	-0.1602	0.1595	-0.368	-0.4305	-0.1554	-0.3371	-0.3327	-0.4552	-7.6101e-2	-0.1741	0.1755	0.1418	8.2361e-2	0.2887	0.1937	-0.3936	-0.1778	0.2504	-0.5284	-0.1364	-0.1188	-0.4107	-0.5466	0.129	-0.1619	5.9365e-2	-0.3264	0.3867	5.4401e-3	-0.5703
	0.252	0.5014	0.1089	-3.7737e-2	3.2448e-2	-0.1301	-0.1268	-0.3766	-0.3657	0.2646	-0.4138	-0.3697	-0.3604	0.1089	-0.4004	0.3628	0.3289	-0.4515	0.2993	-0.224	-0.1079	0.3808	9.6044e-2	-0.2244	0.3213	-0.3427	-0.4015	0.5166	0.5676	0.2601	-0.3737	-0.5231	-0.4137	0.2706	-0.6005	-0.2327	-0.4637	0.3327	0.2334	-0.2598	0.1216	-0.1149	-0.5388	-0.2904	0.5129	0.388	0.2506	1.2404e-2	3.9752e-2	-1.5797e-3	0.2643	-0.3941	8.4237e-2	0.3739	-0.3176	0.2327	6.1155e-2	-0.4799	-0.3184	0.4278	8.3308e-2	0.2889	-0.3312	-0.3614	-0.1599	-0.5038
	0.135	-0.4943	0.3119	-0.2161	0.2445	-0.4242	-9.3738e-2	-0.1933	0.1598	-3.5339e-2	-8.2899e-2	-0.3145	0.1111	0.3527	-0.1958	-0.3607	-0.3261	0.284	-0.1127	-0.4618	0.3773	0.1633	6.3154e-2	0.147	-7.8163e-5	-0.432	0.1362	-0.4264	-7.8828e-2	4.4884e-2	-8.7613e-2	0.1942	-0.3187	0.2132	0.2945	-0.1109	-0.3981	-0.2557	-0.4379	-9.2378e-2	0.2143	0.2025	-0.2941	0.3907	0.4173	0.2497	0.1992	-0.1597	0.132	0.499	-0.126	0.3463	0.2209	0.3004	0.3312	-0.1555	0.274	0.1136	0.3813	-0.2184	-0.4388	-0.4185	0.2631	0.3661	-0.1208	7.2314e-2
	-4.1453e-2	-0.3947	0.4523	0.414	4.0583e-2	0.1183	7.4967e-2	-1.1343e-2	-0.4449	-0.3116	-0.1524	0.2353	0.3288	-0.3561	9.0081e-2	0.1608	-0.122	0.4577	-0.2469	0.5028	3.8182e-2	-0.4119	-0.408	0.1639	-0.2303	0.4334	0.4941	-3.2436e-2	-0.2995	0.3011	0.1905	-0.1786	9.6097e-3	-0.1221	0.2602	0.2825	0.1547	0.1168	1.9593e-2	0.3911	-0.2265	-0.4568	0.445	0.4637	-0.1153	8.9834e-2	0.1739	9.16e-2	1.38e-2	4.7098e-2	0.2686	5.1906e-2	0.474	-6.23e-2	-0.2776	-0.2896	5.1617e-2	0.4859	-0.2593	-0.4299	0.3368	-0.3186	-0.273	0.4736	2.1945e-2	-0.3171
	0.1838	-2.6812e-2	-0.4688	-0.3189	0.4493	0.3455	0.1405	-0.4353	-0.3493	0.1196	0.1825	-1.6078e-2	7.4656e-2	0.3527	9.6197e-2	-0.3259	-0.2022	-0.4689	0.2928	-0.1689	-0.2234	-0.3929	5.3307e-2	0.3261	-0.122	0.2061	-9.8969e-2	-0.137	-0.3806	-0.4278	-0.3363	0.122	-2.9677e-2	5.4156e-2	-0.3053	-0.3702	-0.3561	-0.4992	0.4697	8.963e-2	-0.2121	8.5997e-2	0.1137	-0.3819	-3.8634e-2	9.6173e-2	1.5596e-2	6.6216e-2	-0.1303	-0.3437	0.1049	-0.3962	0.2834	1.4347e-2	-0.2178	-0.1075	-0.235	-0.2186	0.2829	0.1204	-6.3232e-2	0.2188	-0.3883	-0.2294	0.4514	0.3725
	-0.2478	0.2557	0.4896	-9.1757e-2	9.7245e-2	0.1196	0.3197	0.3024	0.1852	-0.2581	-0.4226	2.637e-2	-0.3712	2.0728e-2	-0.2717	9.4826e-3	0.2203	-5.5757e-3	8.5421e-2	-6.743e-2	-0.4714	0.494	0.1702	0.4923	2.6513e-2	-9.6392e-2	0.1512	9.917e-2	0.4991	-0.2087	-3.8009e-3	5.7106e-2	-4.4299e-2	8.4568e-2	0.1805	-9.6358e-2	-3.5705e-2	4.0995e-2	3.1016e-2	0.1808	0.2724	0.1029	0.1949	-0.4111	0.179	-0.3938	2.3149e-2	-0.2897	-1.1203e-2	0.449	0.3029	-0.1064	-0.3731	1.8335e-2	0.1466	0.1516	0.3418	-0.4914	3.97e-2	-5.2812e-2	-0.2176	6.9681e-2	0.2181	0.5088	7.6544e-2	-0.4265
	0.1807	0.3716	0.4297	-0.3022	0.3121	-0.3219	0.4351	0.414	-0.2766	0.2777	-0.3034	-0.3479	-0.1329	-0.1774	-0.1303	0.2249	0.2287	-0.2723	0.1686	0.3866	9.6673e-2	-0.1058	0.4401	1.288e-2	-0.3891	0.3877	0.3421	0.3959	0.3223	0.1354	2.4504e-2	4.0128e-3	-0.1491	0.503	-0.1299	-0.2658	0.4515	-0.3483	0.4212	6.7014e-2	-0.2069	-0.3165	0.4514	0.4543	0.3547	0.4053	0.2216	4.3606e-2	-0.5065	-0.1879	-0.472	-0.4723	-8.6157e-2	-0.4128	9.9376e-2	-0.352	-1.8818e-2	0.4896	0.2744	4.7381e-2	-0.2373	-0.1796	0.1431	0.1923	9.3213e-2	-0.4143
	0.5243	0.104	0.52	9.2221e-2	0.2595	-0.1531	-0.519	-0.2925	-0.3943	-0.3403	-0.417	-0.4685	-0.4328	-0.2856	-6.2421e-2	0.4131	0.5304	0.3666	-8.7176e-2	0.5233	-0.4497	4.0722e-2	-0.4248	0.2825	7.1504e-2	0.2151	-0.4596	0.4714	-0.137	-0.3496	7.3111e-2	-7.8307e-2	-6.2833e-2	-3.5614e-3	0.4672	3.392e-2	-0.3323	0.3101	-0.176	7.1921e-2	-0.3819	8.6166e-2	0.3407	-0.5156	-0.4567	-0.2814	-0.3192	0.1468	0.4186	-0.3613	-0.4893	-0.1933	0.3042	-0.2495	-0.4229	-0.2929	3.2962e-2	0.4213	-0.234	-0.2042	0.2785	0.1969	0.3385	-0.2038	0.3273	-8.2494e-2
	-0.3008	0.2228	0.4273	0.1965	0.1646	-0.4668	0.2432	0.2393	-0.2147	-0.4007	-0.2285	0.3797	0.4225	-0.1707	-0.488	-5.0157e-2	-2.8894e-2	-0.5445	0.3787	0.5295	-0.3257	0.3006	0.118	0.4393	-0.4038	1.2852e-2	0.3034	0.3294	-9.8801e-2	0.1776	-1.4371e-2	0.3269	-0.5011	-0.4508	0.1815	-9.7875e-2	-0.2815	-5.8512e-3	0.184	5.0905e-2	0.3679	0.4932	0.2262	6.4048e-2	0.4958	0.215	0.2347	4.7618e-2	0.1847	9.6139e-2	-0.3132	0.3821	8.5661e-2	0.5132	0.3229	4.8832e-2	-0.13	-0.1755	-0.238	-0.2046	0.2605	0.2983	0.4046	-0.2493	0.2855	-0.2414
	-0.2938	0.3833	-0.4017	0.3105	0.319	-0.2737	-2.2282e-2	-0.4901	-0.2094	0.1287	0.2396	0.1933	-0.1284	0.1834	-0.1865	7.0988e-3	0.4094	-0.2706	-0.3101	-0.4146	-0.1192	5.6883e-3	0.1336	-5.8693e-2	-0.1498	-0.3832	0.1246	0.3234	-2.2859e-2	-0.2739	4.9326e-2	-0.3755	-0.5036	-0.1027	0.4549	0.3711	-9.3783e-2	-0.1038	8.336e-2	-0.3069	0.1618	-1.5383e-2	-8.8276e-2	-0.3386	-0.318	-0.141	-0.4333	0.1574	8.4772e-2	0.3204	0.2468	-3.3603e-2	-0.2153	0.2064	-0.2677	-5.7966e-2	-0.1856	-0.29	0.2697	-0.226	-3.5551e-3	-0.2767	0.3665	5.7217e-2	-0.4916	-0.1753
	-2.0637e-2	-0.4806	0.3962	-0.4655	-0.341	-0.1464	7.1532e-2	0.3407	-0.1043	0.4476	0.4625	-0.4689	-0.358	5.8069e-2	-0.4535	-0.4944	0.4786	0.4424	0.241	4.4883e-2	0.1997	0.3337	8.9257e-2	0.3028	-0.3387	-0.3342	-0.2643	-0.1079	0.4205	-0.1817	0.4061	-0.1696	0.2676	0.1918	0.3831	-2.4521e-2	0.2138	1.8804e-2	0.3735	0.2125	0.2863	9.7242e-2	-0.2291	-0.1229	0.5218	-0.3319	0.2202	5.9678e-2	-0.2459	-1.3294e-3	-0.2439	0.2362	-0.3544	0.383	0.224	0.4276	0.3881	0.4869	0.3719	0.1204	0.4587	-0.3404	0.2729	0.3292	-0.2424	-0.2886
	0.4074	3.2742e-2	7.8342e-3	-5.3044e-2	0.1928	-0.1282	-0.2905	-0.3952	0.3001	0.3156	-0.4549	-0.3281	0.3078	0.2596	9.6421e-2	0.3832	0.1781	-0.1973	5.9055e-2	0.4131	0.2477	-0.2393	0.1126	7.3755e-2	-4.1043e-2	-0.2521	1.944e-2	0.2788	-8.0971e-2	3.5188e-2	0.3021	0.4034	-0.3934	-0.4049	9.7507e-2	-1.2619e-2	0.3265	-0.4846	7.9327e-3	-0.3414	0.2638	0.3605	-0.1864	0.233	-0.2961	-0.4399	-0.298	-1.33e-2	-5.7137e-2	-0.2388	0.4231	0.4604	0.2824	-0.1622	0.5294	0.4832	-0.2297	-0.3245	-0.3513	-4.255e-2	-0.2707	-0.3917	6.5951e-2	4.667e-2	-0.1875	2.4046e-2
	3.8205e-2	-0.3949	0.4837	-0.3237	0.2186	-0.372	-0.3901	-0.2372	0.4021	0.3342	1.1864e-2	-0.3853	-0.4716	-0.1035	0.193	-8.263e-2	-0.3164	-0.4077	-0.3494	0.3434	-0.462	0.1714	-7.3357e-2	6.9357e-2	-0.4305	-3.9648e-2	-7.5879e-2	-0.1227	0.2902	-0.3044	4.7179e-2	7.9471e-2	0.4594	-0.1828	0.1356	-0.1748	0.4363	-0.406	-0.4271	-0.1305	-0.3335	-0.1971	0.3688	-0.1495	0.2787	-0.351	-0.157	3.3812e-2	0.192	-2.9593e-2	4.6201e-2	0.2361	4.6967e-2	0.2825	-7.5324e-2	-0.4403	-0.4203	0.3693	6.6633e-2	8.7017e-2	-0.3693	6.24e-2	9.7755e-2	-0.3796	-0.2209	9.3685e-3
	-0.1492	-0.2363	-1.4538e-2	-8.4133e-2	0.5524	-0.4215	-0.3909	-0.4286	-0.2589	0.4808	0.1366	0.2845	-0.3877	-0.4372	-0.4474	4.4536e-2	0.2621	-9.3452e-2	-0.2058	-0.3423	0.1636	0.1454	-0.4901	8.176e-2	-0.1832	0.1567	-0.303	-0.2039	0.5039	-0.2337	6.7054e-2	0.3937	-0.553	-8.773e-2	-0.2867	-0.4689	0.3559	1.6916e-2	-0.3619	-0.2612	-0.2048	0.1886	-0.4464	-0.2798	-0.1611	0.3098	0.3332	0.3459	0.1095	-0.4616	-0.4533	0.4348	2.0998e-2	0.1698	-0.3763	-0.2864	0.2155	0.3724	-0.4533	-0.1594	-3.8342e-2	-0.345	0.4989	-0.1428	-0.2687	-0.2198
	0.3421	-7.5873e-2	-0.2919	0.4521	0.14	-9.0273e-2	-0.3921	0.1748	-0.4591	0.2436	-0.2717	0.2654	4.4654e-2	-0.264	-0.2334	-0.4447	-0.5009	-0.163	-0.1134	-6.0838e-3	-0.2132	0.2972	1.2168e-3	-0.1017	0.1718	-3.1861e-2	0.302	-0.21	-0.194	0.4061	-0.4778	-2.3798e-2	-0.1752	0.4658	-0.2658	0.1533	7.8928e-3	-7.873e-2	-0.1789	-0.4627	0.182	0.3688	0.1052	0.1595	0.1814	-0.2709	0.3212	-0.3107	0.2159	0.3105	0.1528	2.2601e-2	-6.885e-2	-0.4574	-8.5256e-2	0.3799	-0.4969	-0.1374	-0.3548	-0.3681	-0.2585	-0.2384	0.2056	-0.3067	0.4011	0.2453
	0.3979	-0.1452	-0.5082	3.2218e-2	-0.1542	0.3679	-0.1636	-0.1572	0.3667	-0.1383	-0.196	0.1152	-0.1023	0.4255	3.1258e-2	0.1321	0.4703	0.29	-0.1262	0.2084	0.1637	-0.263	-8.8209e-2	-1.1175e-2	0.3109	-4.4791e-2	0.2309	-3.7274e-2	-0.2725	-0.1112	-6.863e-2	0.4314	-0.488	0.3485	0.2344	-0.1374	-0.3424	-0.4532	0.1827	-3.8804e-2	0.1813	0.4601	0.3686	0.3394	0.3501	0.4513	0.4628	0.1248	1.5943e-2	-3.0017e-2	5.4635e-2	0.4939	3.118e-2	0.2918	-0.1262	1.2312e-2	-6.3547e-2	-0.455	-0.1153	-0.4753	-0.378	0.4544	0.3618	-0.4429	-0.4681	-0.1045
	0.2773	-0.5073	-0.2752	-4.5298e-2	-0.5069	-0.2992	0.2811	-0.1821	0.2316	0.2937	0.1638	0.2475	0.4321	-0.1154	0.2848	9.7835e-2	-6.8743e-2	-0.2301	0.1238	0.4144	-0.1906	-0.3254	-0.3955	-0.2042	0.3658	-0.31	0.2317	-0.397	0.3423	-0.2265	0.4422	-0.2768	0.4563	-0.1612	-0.4365	9.8257e-2	0.1438	8.5591e-2	0.1714	-0.2927	-0.4321	8.7058e-2	0.234	-7.4599e-2	-0.1333	-0.2003	6.1072e-2	0.4336	-0.1321	-0.4085	0.315	7.0709e-3	0.168	0.2856	6.2627e-2	0.426	-0.436	0.1777	0.1413	-0.2988	0.2458	0.3802	-7.5948e-2	8.1266e-2	-8.2972e-2	0.5873
	0.1656	-0.1223	3.6415e-2	0.628	-0.2699	-0.2883	0.2409	-0.3784	-2.345e-2	0.4348	0.1647	9.8517e-2	0.3678	-0.5074	0.4041	7.9345e-3	-0.108	0.1768	0.4954	-0.4052	-0.4578	0.1866	0.3208	-0.4374	1.3158e-3	0.116	-8.2793e-2	-0.459	-0.2282	0.1348	0.1515	0.4269	3.54e-2	0.1046	-0.332	0.2294	-0.3869	-0.5071	0.3739	0.4743	0.354	-0.479	-0.3595	0.1591	-0.4735	-0.5839	0.4326	0.2687	0.3049	-0.2119	0.1348	0.226	0.4032	-0.1298	5.2281e-2	0.1977	-9.3945e-3	-0.4148	-0.1792	-0.1647	-0.2307	-0.1716	-2.7474e-2	-0.2759	-0.4763	-0.1773
	-0.1769	0.2417	0.1273	-0.3053	-0.3374	-0.4712	0.4774	-0.4595	-0.3426	0.2876	-0.2089	-0.2963	0.2343	0.5049	-0.4192	-9.2702e-2	0.3378	-0.3534	-4.8573e-2	-5.727e-2	0.3971	-0.302	-0.1486	-5.4885e-2	0.2484	0.2073	-0.4832	0.4165	0.3149	0.3833	0.2203	-0.4247	-9.1155e-2	0.4166	0.1805	-0.3155	-0.3709	-0.2771	0.1397	0.3171	1.8605e-2	0.1725	-5.4697e-2	-9.8673e-2	0.3756	-0.2012	0.441	0.3554	-0.2276	0.3366	0.4315	0.5076	0.4046	0.5574	-0.4738	-1.7566e-2	-0.2352	0.1471	0.1328	0.3894	-0.2815	1.368e-2	0.2231	-0.1079	0.2532	0.2594
	4.2711e-4	0.265	-0.3067	0.2363	9.4687e-2	4.6678e-2	8.0657e-2	-0.3886	0.4541	0.2497	0.1874	-9.7211e-2	-5.0359e-2	-5.4165e-2	7.9809e-2	-5.9778e-2	1.1922e-2	0.3543	-0.261	0.2324	-9.748e-2	-3.7775e-3	0.4451	-3.5261e-2	-0.268	-0.3288	5.3212e-2	0.2073	-0.3091	-0.4784	-7.6274e-2	-0.4941	-1.0912e-2	0.1289	0.3344	-0.264	-0.4475	-0.147	-1.0526e-3	0.4305	7.2171e-2	-0.1438	7.176e-2	0.4684	0.4443	-0.4958	-5.8607e-2	0.4917	0.3501	-0.4519	-0.106	-9.3753e-2	-9.2123e-3	7.994e-2	-4.4808e-2	7.1223e-2	0.3198	-0.4658	-0.4255	-0.1855	-8.548e-2	-0.4696	-0.3624	0.3033	-0.1469	0.1556
	0.1767	0.2345	-0.1667	-0.2678	-0.1846	-8.1226e-2	8.9284e-2	-0.434	0.2483	-0.47	-0.4896	0.296	-0.1325	-0.1015	-0.1711	0.4084	0.4109	-0.1627	-0.4457	-0.1801	-0.3181	-0.2082	-8.0066e-2	-0.2063	0.3314	-0.4408	0.2054	-0.2047	1.5746e-2	-0.4849	-0.4728	-0.3362	0.2583	0.3072	0.1298	1.7425e-2	-0.4402	-0.4093	0.3485	-0.3904	-0.4776	-0.162	-0.4549	8.2497e-2	-7.6298e-3	-0.3497	0.2159	-0.1102	-0.1119	0.2192	-0.2196	5.3655e-2	0.1532	-0.4164	0.1608	-0.5099	-0.2945	0.2016	-0.4059	0.3792	-0.2688	0.2922	-0.2651	0.2523	-0.3821	-0.2813
	0.1168	-0.3709	4.1526e-2	0.3453	-0.1994	-0.2551	-0.1541	-0.3141	-0.1053	0.346	0.2732	0.1092	-0.2487	-0.2816	0.3402	-0.399	-0.1978	0.1248	-0.3792	-0.5762	4.397e-3	-0.24	0.2438	-0.5963	0.2964	-0.107	0.2547	0.3195	-0.2858	-8.9275e-2	0.3307	-0.4468	-0.1129	0.1124	-0.2217	0.2063	-0.3267	-2.7504e-2	-2.8771e-2	0.2614	0.2012	-9.726e-2	4.6223e-2	0.1647	-0.5022	0.2	-0.2533	0.442	5.98e-2	3.1628e-2	-0.4729	0.3428	-0.2573	-3.8299e-2	0.4689	0.1443	0.3485	0.4192	0.5995	-0.5362	-0.4226	-0.3637	-0.2236	-9.4381e-2	0.3056	0.5898
